anime_id	name	genre	type	episodes
1565	"Pokemon Diamond &amp; Pearl"	Action, Adventure, Comedy, Fantasy, Kids	TV	191
1119	Pokemon: Celebi Toki wo Koeta Deai	Adventure, Comedy, Drama, Fantasy, Kids	Movie	1
1118	Pokemon: Kesshoutou no Teiou Entei	Action, Adventure, Comedy, Drama, Fantasy, Kids	Movie	1
1117	Pokemon: Maboroshi no Pokemon Lugia Bakutan	Adventure, Comedy, Drama, Fantasy, Kids	Movie	1
528	Pokemon: Mewtwo no Gyakushuu	Action, Adventure, Comedy, Drama, Fantasy, Kids	Movie	1
1709	Pokemon: Mewtwo! Ware wa Koko ni Ari	Action, Adventure, Comedy, Drama, Fantasy, Kids	Special	1
1120	Pokemon: Mizu no Miyako no Mamorigami Latias to Latios	Adventure, Comedy, Drama, Fantasy, Kids	Movie	1
1527	Pokemon: Senritsu no Mirage Pokemon	Adventure, Comedy, Fantasy, Kids	Special	1
592	PopoloCrois	Adventure, Fantasy	TV	26
610	Popotan	Comedy, Drama, Ecchi, Supernatural	TV	12
1656	PostPet Momobin	Comedy, Kids	TV	24
1820	Power Dolls	Action, Adventure, Mecha, Sci-Fi	OVA	2
163	Power Stone	Adventure, Comedy, Fantasy, Historical, Shounen	TV	26
22	Prince of Tennis	Action, Comedy, School, Shounen, Sports	TV	178
1190	Prince of Tennis: A Day on Survival Mountain	Adventure, Comedy, Shounen, Sports	OVA	1
814	"Prince of Tennis: Atobe&#039;s Gift"	Comedy, Shounen, Sports	Movie	1
995	Prince of Tennis: The National Tournament	Action, Comedy, Shounen, Sports	OVA	13
815	Prince of Tennis: The Two Samurai, The First Game	Action, Shounen, Sports	Movie	1
1402	Princess Memory	Fantasy, Hentai, Romance	OVA	2
1846	Princess Nine: Kisaragi Joshikou Yakyuubu	Drama, Romance, Sports	TV	26
907	Princess Princess	Comedy, School, Shoujo	TV	12
1644	Princess Rouge	Fantasy, Romance	OVA	2
721	Princess Tutu	Comedy, Fantasy, Magic, Romance	TV	38
1807	Prism Ark	Action, Comedy, Drama, Fantasy, Magic	TV	12
212	Project A-Ko	Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power	Movie	1
1296	Project A-Ko 2: Daitokuji Zaibatsu no Inbou	Action, Comedy, Mecha, Sci-Fi, Super Power	OVA	1
1297	Project A-Ko 3: Cinderella Rhapsody	Action, Comedy, Mecha, Sci-Fi, Super Power	OVA	1
1298	Project A-Ko 4: Final	Action, Comedy, Mecha, Sci-Fi, Super Power	OVA	1
1492	Project ARMS	Action, Martial Arts, Super Power	TV	26
1493	Project ARMS: The 2nd Chapter	Action, Fantasy, Martial Arts, School, Super Power	TV	26
1247	Project BLUE Chikyuu SOS	Adventure, Comedy, Sci-Fi, Shounen	TV	6
337	Psychic Academy	Comedy, Romance, Supernatural	TV	24
1027	Psychic Force	Action, Sci-Fi, Shounen, Super Power	OVA	2
1767	Psycho Diver: Mashou Bosatsu	Horror, Psychological, Sci-Fi	OVA	1
327	Puchi Puri Yuushi	Comedy, Fantasy, Magic, Shoujo	TV	26
786	Pugyuru	Comedy, Fantasy, School	TV	13
1538	Pumpkin Scissors	Action, Comedy, Drama, Military	TV	24
564	Puni Puni☆Poemii	Comedy, Magic, Sci-Fi, Shounen	OVA	2
211	Pure Mail	Hentai	OVA	2
1553	Queen Emeraldas	Action, Adventure, Sci-Fi	OVA	4
208	R.O.D OVA	Action, Adventure, Historical, Magic, Mystery, Sci-Fi	OVA	3
209	R.O.D the TV	Action, Adventure, Comedy, Drama, Sci-Fi, Super Power	TV	26
417	Ragnarök the Animation	Action, Fantasy, Magic	TV	26
165	RahXephon	Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi	TV	26
559	RahXephon Interlude: Her and Herself/Thatness and Thereness	Drama, Psychological, Sci-Fi	OVA	1
758	RahXephon: Pluralitas Concentio	Action, Drama, Mecha, Psychological, Romance, Sci-Fi	Movie	1
1329	Rail of the Star: A True Story of Children	Drama, Historical	Movie	1
210	Ranma ½	Comedy, Fantasy, Martial Arts, Slice of Life	TV	161
1007	Ranma ½ OVA	Comedy, Martial Arts, Romance, Shounen	OVA	6
1008	Ranma ½ Specials	Comedy, Drama, Romance, Shounen	OVA	2
1011	Ranma ½ Super	Adventure, Comedy, Martial Arts, Romance, Shounen, Supernatural	OVA	3
1010	Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou	Action, Adventure, Comedy, Martial Arts, Shounen, Supernatural	Movie	1
418	Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!	Adventure, Comedy, Shounen	Movie	1
792	Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!	Adventure, Comedy, Shounen	Movie	1
919	Ray The Animation	Drama, Romance, Sci-Fi	TV	13
1954	Rayearth	Action, Adventure, Fantasy	OVA	3
151	Re: Cutie Honey	Action, Comedy, Ecchi, Sci-Fi, Shoujo Ai	OVA	3
574	Rean no Tsubasa	Fantasy, Mecha, Sci-Fi	ONA	6
710	Rec	Comedy, Drama, Romance	TV	9
1847	Rec: Yurusarezarumono	Comedy, Drama, Romance	Special	1
1601	Red Garden	Drama, Mystery	TV	22
676	Refrain Blue	Drama, Romance	OVA	3
1693	Reideen	Action, Mecha, Sci-Fi	TV	26
238	Rekka no Honoo	Action, Adventure, Martial Arts, Shounen, Super Power	TV	42
941	Renkin San-kyuu Magical? Pokaan	Comedy, Ecchi, Magic, Parody, Vampire	TV	12
1489	Renkin San-kyuu Magical? Pokaan Specials	Comedy, Ecchi, Magic, Parody, Vampire	Special	3
439	RG Veda	Adventure, Drama, Fantasy	OVA	2
917	Riding Bean	Action, Cars, Police, Seinen	OVA	1
980	Rikujou Bouei-tai Mao-chan	Comedy, Kids, Magic, Military, Sci-Fi	TV	26
23	Ring ni Kakero 1	Action, Shounen, Sports	TV	12
1771	Ring ni Kakero 1: Nichibei Kessen-hen	Action, Shounen, Sports	TV	12
197	Rizelmine	Comedy, Ecchi, Romance, School, Sci-Fi	TV	24
1942	Rocket Girls	Adventure, Sci-Fi	TV	12
1854	Rockman Hoshi ni Negai wo	Action, Adventure, Sci-Fi	OVA	3
1710	Rockman.EXE	Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen	TV	56
1699	Romeo x Juliet	Drama, Fantasy, Historical, Romance	TV	24
338	Rose of Versailles	Adventure, Drama, Historical, Romance, Shoujo	TV	40
2000	Roujin Z	Comedy, Drama, Mecha, Sci-Fi	OVA	1
64	Rozen Maiden	Action, Comedy, Drama, Magic, Seinen	TV	12
1719	Rozen Maiden: Ouvertüre	Action, Comedy, Drama, Magic, Seinen	Special	2
65	Rozen Maiden: Träumend	Action, Comedy, Drama, Magic, Seinen	TV	12
45	Rurouni Kenshin: Meiji Kenkaku Romantan	Action, Adventure, Comedy, Historical, Romance, Samurai	TV	94
46	Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka	Drama, Historical, Samurai, Shounen	Movie	1
401	Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen	Drama, Historical, Romance, Samurai, Shounen	OVA	2
44	Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen	Action, Drama, Historical, Martial Arts, Romance, Samurai	OVA	4
1835	Ryuusei no Rockman	Action, Game, Sci-Fi, Shounen	TV	55
1711	Ryuusei Sentai Musumet	Adventure, Comedy, Ecchi, Romance, Sci-Fi	TV	13
168	s.CRY.ed	Action, Adventure, Drama, Sci-Fi, Super Power	TV	26
573	Saber Marionette J	Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen	TV	25
1191	Saber Marionette J Again	Action, Comedy, Harem, Mecha, Romance, Sci-Fi	OVA	6
1231	Saber Marionette J to X	Action, Adventure, Comedy, Harem, Mecha, Sci-Fi	TV	26
1232	Saber Marionette R	Action, Comedy, Harem, Mecha, Sci-Fi	OVA	3
1643	Sailor Victory	Action, Comedy, Mecha, Sci-Fi	OVA	2
1037	Saint Beast: Seijuu Kourin-hen	Action, Fantasy, Magic, Supernatural	TV	6
1724	Saint October	Adventure, Fantasy	TV	26
1254	Saint Seiya	Adventure, Fantasy, Sci-Fi, Shounen	TV	114
1256	Saint Seiya: Jashin Eris	Adventure, Sci-Fi, Shounen	Movie	1
1258	Saint Seiya: Kamigami no Atsuki Tatakai	Adventure, Sci-Fi, Shounen	Movie	1
1257	Saint Seiya: Meiou Hades Juuni Kyuu-hen	Adventure, Sci-Fi, Shounen	OVA	13
1253	Saint Seiya: Meiou Hades Meikai-hen	Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power	OVA	12
1260	Saint Seiya: Saishuu Seisen no Senshi-tachi	Adventure, Sci-Fi, Shounen	Movie	1
1255	Saint Seiya: Shinku no Shounen Densetsu	Adventure, Fantasy, Sci-Fi, Shounen	Movie	1
1259	Saint Seiya: Tenkai-hen Josou - Overture	Adventure, Sci-Fi, Shounen	Movie	1
529	Saishuu Heiki Kanojo	Drama, Romance, School, Sci-Fi	TV	13
609	Saishuu Heiki Kanojo: Another Love Song	Drama, Romance, Sci-Fi	OVA	2
957	Saiunkoku Monogatari	Adventure, Comedy, Drama, Fantasy, Historical, Romance	TV	39
1914	Saiunkoku Monogatari 2nd Season	Adventure, Comedy, Drama, Fantasy, Historical, Romance	TV	39
130	Saiyuuki Reload	Action, Adventure, Comedy, Drama, Fantasy, Shoujo	TV	25
131	Saiyuuki Reload Gunlock	Action, Adventure, Comedy, Fantasy, Shoujo	TV	26
114	Sakigake!! Cromartie Koukou	Comedy, School, Shounen	TV	26
561	Sakura Taisen	Adventure, Mecha, Sci-Fi, Shounen	TV	25
1964	Sakura Taisen: Ecole de Paris	Action, Adventure, Game, Harem, Mecha, Sci-Fi	OVA	3
1166	Sakura Taisen: Gouka Kenran	Adventure, Mecha, Sci-Fi, Shounen	OVA	6
608	Sakura Taisen: Katsudou Shashin	Adventure, Mecha, Sci-Fi, Shounen	Movie	1
562	Sakura Taisen: Le Nouveau Paris	Adventure, Mecha, Sci-Fi, Shounen	OVA	3
1165	Sakura Taisen: Ouka Kenran	Adventure, Mecha, Sci-Fi, Shounen	OVA	4
1999	Sakura Taisen: Sumire	Adventure, Drama, Mecha, Sci-Fi, Shounen	OVA	1
818	Sakura Tsuushin	Comedy, Drama, Romance, Slice of Life	OVA	12
1608	Salaryman Kintarou	Comedy, Drama, Seinen	TV	20
166	Samurai 7	Historical, Mecha, Samurai, Sci-Fi	TV	26
205	Samurai Champloo	Action, Adventure, Comedy, Historical, Samurai, Shounen	TV	26
419	Samurai Deeper Kyou	Adventure, Comedy, Historical, Shounen, Supernatural	TV	26
1098	Samurai Girl Real Bout High School	Adventure, Comedy, Fantasy, Shounen	TV	13
1167	Samurai Gun	Action, Historical, Seinen	TV	12
839	Samurai Spirits 2: Asura Zanmaden	Action, Fantasy, Martial Arts, Samurai, Super Power	OVA	2
1872	Saru Getchu: On Air	Adventure, Comedy, Fantasy, Kids, Romance, Shounen	TV	26
1881	Sasami: Mahou Shoujo Club	Fantasy, Magic, School	TV	13
1882	Sasami: Mahou Shoujo Club 2	Fantasy, Magic, School	TV	13
1302	Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki	Adventure, Drama, Sci-Fi, Space	Movie	1
756	School Days ONA	Drama, Romance, School	ONA	1
24	School Rumble	Comedy, Romance, School, Shounen	TV	26
517	School Rumble Ichi Gakki Hoshuu	Comedy, Romance, School, Shounen	OVA	2
846	School Rumble Ni Gakki	Comedy, Romance, School, Shounen	TV	26
1508	Sci-fi Harry	Drama, Horror, Sci-Fi	TV	20
167	Scrapped Princess	Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen	TV	24
1939	SD Gundam Gaiden	Adventure, Comedy, Fantasy, Mecha	OVA	4
400	Seihou Bukyou Outlaw Star	Action, Adventure, Comedy, Sci-Fi, Space	TV	24
1226	Seihou Tenshi Angel Links	Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space	TV	13
1124	Seikai no Danshou: Tanjou	Military, Romance, Sci-Fi, Space	Special	1
290	Seikai no Monshou	Action, Military, Romance, Sci-Fi, Space	TV	13
1381	Seikai no Monshou Special	Action, Military, Romance, Sci-Fi, Space	Special	1
396	Seikai no Senki	Action, Military, Romance, Sci-Fi, Space	TV	13
397	Seikai no Senki II	Action, Military, Romance, Sci-Fi, Space	TV	10
398	Seikai no Senki III	Action, Military, Romance, Sci-Fi, Space	OVA	2
399	Seikai no Senki Special	Action, Military, Romance, Sci-Fi, Space	Special	1
1217	Seikimatsu★Darling	Comedy, Drama, Romance, Shounen Ai	OVA	1
1827	Seirei no Moribito	Action, Adventure, Fantasy, Historical	TV	26
1866	Seirei Tsukai	Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural	Movie	1
1772	Seishoujo Kantai Virgin Fleet	Fantasy, Military, School, Sci-Fi	OVA	3
199	Sen to Chihiro no Kamikakushi	Adventure, Drama, Supernatural	Movie	1
1378	Sengoku Kitan Youtouden Soushuuhen	Action, Martial Arts, Samurai	Movie	1
1108	Senkaiden Houshin Engi	Adventure, Fantasy, Historical, Magic, Shounen, Supernatural	TV	26
1033	Sennen Joyuu	Action, Adventure, Drama, Fantasy, Historical, Romance	Movie	1
533	Sensei no Ojikan: Doki Doki School Hours	Comedy, Slice of Life	TV	13
741	Sensitive Pornograph	Comedy, Drama, Hentai, Romance, Yaoi	OVA	1
677	Sentimental Journey	Drama, Romance, Shoujo	TV	12
1515	Sentou Yousei Shoujo Tasukete! Mave-chan	Comedy, Parody, Sci-Fi, Shounen, Super Power	OVA	1
1080	Sentou Yousei Yukikaze	Action, Drama, Military, Psychological, Sci-Fi, Space	OVA	5
339	Serial Experiments Lain	Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural	TV	13
830	Sexfriend	Hentai	OVA	2
582	Sexy Commando Gaiden: Sugoiyo!! Masaru-san	Comedy, Martial Arts, School, Shounen	TV	48
1012	Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials	Comedy, Martial Arts, School, Shounen	Special	2
1236	SF Saiyuuki Starzinger	Adventure, Mecha, Sci-Fi, Shounen, Space	TV	73
679	Shadow Skill (1996)	Adventure, Drama, Fantasy, Shounen	OVA	3
678	Shadow Skill: Eigi	Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power	TV	26
1099	Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu	Adventure, Drama, Fantasy, Shounen	OVA	1
355	Shakugan no Shana	Action, Drama, Fantasy, Romance, School, Supernatural	TV	24
1815	Shakugan no Shana Movie	Action, Fantasy, Supernatural	Movie	1
1531	Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!	Comedy, Ecchi, Fantasy, Romance, Slice of Life	OVA	1
1066	Shakugan no Shana Specials	Comedy, Parody	Special	4
154	Shaman King	Action, Adventure, Comedy, Drama, Shounen, Supernatural	TV	64
1182	Shamanic Princess	Action, Fantasy, Magic, Romance	OVA	6
1739	Shibawanko no Wa no Kokoro	Kids	TV	80
623	Shichinin no Nana	Adventure, Comedy, Magic, Romance, School	TV	25
1245	Shihaisha no Tasogare	Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural	OVA	1
1559	Shijou Saikyou no Deshi Kenichi	Action, Comedy, Martial Arts, School, Shounen	TV	50
217	Shin Angel	Comedy, Drama, Hentai, Romance	OVA	5
884	Shin Angyo Onshi	Action, Fantasy	Movie	1
959	Shin Chou Kyou Ryo: Condor Hero	Adventure, Drama, Historical, Romance	TV	26
960	Shin Chou Kyou Ryo: Condor Hero II	Adventure, Drama, Historical, Romance	TV	26
938	Shin Getter Robo tai Neo Getter Robo	Action, Mecha, Sci-Fi, Shounen	OVA	4
1823	Shin Hakkenden	Action, Adventure, Martial Arts, Sci-Fi	TV	26
1357	Shin Hokuto no Ken	Action, Martial Arts, Sci-Fi, Shounen	OVA	3
1938	Shin Kaitei Gunkan	Action, Adventure, Fantasy, Historical, Military, Sci-Fi	OVA	2
1338	Shin Megami Tensei: Tokyo Mokushiroku	Action, Horror, Sci-Fi	OVA	2
1712	Shin Seiki Den Mars	Mecha, Sci-Fi, Shounen	TV	13
100	Shin Shirayuki-hime Densetsu Prétear	Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power	TV	13
1548	Shin Taketori Monogatari: 1000-nen Joou	Drama, Mystery, Sci-Fi	TV	42
538	Shin Tenchi Muyou!	Comedy, Harem, Romance, Sci-Fi, Shounen	TV	26
169	Shingetsutan Tsukihime	Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire	TV	12
789	Shinigami no Ballad.	Drama, Fantasy, Psychological, Supernatural	TV	6
1103	Shinkon Gattai Godannar!!	Comedy, Ecchi, Mecha, Romance, Sci-Fi	TV	13
1104	Shinkon Gattai Godannar!! 2nd Season	Comedy, Ecchi, Mecha, Romance, Sci-Fi	TV	13
1727	Shinkyoku Soukai Polyphonica	Drama, Fantasy, Music, Romance, School	TV	12
989	Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi	Historical, Military	Special	1
988	Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation	Action, Comedy, Historical, Military, Samurai	TV	12
1633	Shintaisou: Kari	Hentai	OVA	4
1632	Shintaisou: Shin	Hentai, School	OVA	2
425	Shiritsu Araiso Koutougakkou Seitokai Shikkoubu	Comedy, Shounen Ai, Sports	OVA	2
1989	Shizuku	Comedy	Movie	1
1913	Shonan Junai Gumi!	Action, Comedy, School	OVA	5
440	Shoujo Kakumei Utena	Drama, Fantasy, Psychological, Shoujo	TV	39
441	Shoujo Kakumei Utena: Adolescence Mokushiroku	Dementia, Drama, Fantasy, Romance, Shoujo	Movie	1
1557	Shounen Onmyouji	Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural	TV	26
79	Shuffle!	Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen	TV	24
1836	Shuffle! Memories	Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen	TV	12
1451	Shuranosuke Zanmaken: Shikamamon no Otoko	Action, Historical, Supernatural, Thriller	Movie	1
1227	Shuten Douji	Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural	OVA	4
1517	Silent Mobius	Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi	TV	26
1863	Silk Road Shounen Yuuto	Adventure, Fantasy, Historical	TV	26
879	Simoun	Drama, Magic, Military, Romance, Shoujo Ai	TV	26
994	Sin in the Rain	Mystery	OVA	1
836	Sister Princess	Comedy, Drama, Harem, Romance, Slice of Life	TV	26
835	Sister Princess: Re Pure	Drama, Romance	TV	13
1480	Sky Girls OVA	Mecha, Military, Sci-Fi	OVA	1
170	Slam Dunk	Comedy, Drama, School, Shounen, Sports	TV	101
1764	Slam Dunk (Movie)	Comedy, Drama, School, Shounen, Slice of Life, Sports	Movie	1
1861	Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi	Comedy, Drama, School, Shounen, Slice of Life, Sports	Movie	1
534	Slayers	Adventure, Comedy, Demons, Fantasy, Magic	TV	26
1171	Slayers Excellent	Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural	OVA	3
867	Slayers Gorgeous	Adventure, Comedy, Fantasy, Magic, Supernatural	Movie	1
868	Slayers Great	Adventure, Comedy, Fantasy, Magic, Shounen	Movie	1
535	Slayers Next	Adventure, Comedy, Demons, Fantasy, Magic	TV	26
866	Slayers Premium	Adventure, Comedy, Fantasy, Magic, Shounen	Movie	1
869	Slayers Return	Adventure, Comedy, Fantasy, Magic, Shounen	Movie	1
1170	Slayers Special	Adventure, Comedy, Fantasy, Magic, Shounen, Supernatural	OVA	3
1172	Slayers Try	Adventure, Comedy, Demons, Fantasy, Magic, Shounen	TV	26
536	Slayers: The Motion Picture	Adventure, Comedy, Fantasy, Magic, Shounen	Movie	1
1443	Sol Bianca	Action, Adventure, Sci-Fi, Space	OVA	2
1444	Sol Bianca: Taiyou no Fune	Adventure, Mecha, Sci-Fi, Space	OVA	6
1965	Sola	Drama, Romance, Slice of Life, Supernatural	TV	13
152	Solty Rei	Action, Sci-Fi, Super Power	TV	24
1816	Sonic X	Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen	TV	78
1960	Sore Ike! Anpanman	Comedy, Fantasy, Kids	TV	Unknown
1100	Soreyuke! Uchuu Senkan Yamamoto Yohko	Adventure, Comedy, Sci-Fi	OVA	3
1618	Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)	Action, Adventure, Sci-Fi	TV	26
1671	Soreyuke! Uchuu Senkan Yamamoto Yohko II	Action, Adventure, Sci-Fi	OVA	3
1345	Soujuu Senshi Psychic Wars	Action, Demons, Seinen, Super Power	OVA	1
1285	Soukihei MD Geist	Mecha, Military, Sci-Fi	OVA	1
1602	Soukou no Strain	Drama, Ecchi, Mecha, Military, Sci-Fi, Space	TV	13
75	Soukyuu no Fafner: Dead Aggressor	Action, Drama, Mecha, Military, Sci-Fi	TV	25
560	Soukyuu no Fafner: Right of Left - Single Program	Action, Drama, Mecha, Military, Sci-Fi	Special	1
854	Soul Link	Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space	TV	12
1625	Soul Link Special	Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space	Special	1
1742	Souryuuden	Drama, Mystery, Super Power, Supernatural	OVA	12
478	Sousei no Aquarion	Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural	TV	26
1541	Souten no Ken	Action, Historical, Martial Arts	TV	22
1662	Space Fantasia 2001 Nights	Drama, Sci-Fi, Seinen, Space	OVA	1
1081	Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey	Action, Adventure, Drama, Sci-Fi, Seinen, Space	OVA	13
1585	Spectral Force	Demons, Fantasy	OVA	2
198	Speed Grapher	Action, Mystery, Super Power	TV	24
341	Spiral: Suiri no Kizuna	Drama, Mystery, Shounen	TV	25
420	Spriggan	Adventure, Military, Sci-Fi, Shounen	Movie	1
1786	Sprite: Between Two Worlds	Comedy, Ecchi, Romance, School	OVA	2
1407	Stainless Night	Hentai, Yuri	OVA	2
1005	Star Ocean EX	Adventure, Fantasy, Sci-Fi, Shounen	TV	26
342	Starship Operators	Drama, Military, Sci-Fi, Space	TV	13
565	Steamboy	Action, Adventure, Drama, Historical, Military, Sci-Fi	Movie	1
171	Strange Dawn	Adventure, Drama, Fantasy	TV	13
421	Stratos 4	Comedy, Military, Sci-Fi, Shounen	TV	13
423	Stratos 4 Advance	Comedy, Military, Sci-Fi, Shounen	OVA	6
1584	Stratos 4 Advance Kanketsu-hen	Comedy, Military, Sci-Fi	OVA	2
422	Stratos 4 OVA	Comedy, Military, Sci-Fi, Shounen	OVA	2
1903	Stratos 4: Logbook	Action, Ecchi, Sci-Fi	Special	1
855	Strawberry Panic	Drama, Romance, School, Shoujo Ai	TV	26
950	Street Fighter Alpha: Generations	Adventure, Shounen	Movie	1
876	Street Fighter II V	Adventure, Drama, Mystery, Shounen	TV	29
1362	Street Fighter II: The Movie	Action, Martial Arts, Shounen	Movie	1
979	Street Fighter Zero The Animation	Action, Drama, Martial Arts, Shounen, Super Power	Movie	1
1862	Strike Witches OVA	Action, Ecchi, Magic, Military, Sci-Fi	OVA	1
1582	Submarine 707R	Action, Adventure, Military, Sci-Fi	OVA	2
1713	Submarine Super 99	Action, Adventure, Military, Sci-Fi, Shounen	TV	13
1642	Sugar Sugar Rune	Fantasy, Magic, Shoujo	TV	51
1263	Suika	Drama, Fantasy, Hentai, Romance	OVA	3
1532	Suki na Mono wa Suki Dakara Shou ga Nai!!	Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life	TV	12
1568	Sumomomo Momomo: Chijou Saikyou no Yome	Comedy, Martial Arts, Romance	TV	22
25	Sunabouzu	Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen	TV	24
1728	Super GALS! Kotobuki Ran	Comedy, Shoujo, Slice of Life	TV	52
1743	Super Milk-chan	Action, Comedy, Parody, Sci-Fi	TV	14
1544	Super Robot Taisen OG The Animation	Mecha, Sci-Fi, Shounen, Space	OVA	3
1603	Super Robot Taisen OG: Divine Wars	Action, Mecha, Sci-Fi	TV	25
390	Suzuka	Drama, Romance, Sports	TV	26
849	Suzumiya Haruhi no Yuuutsu	Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life	TV	14
1072	Sweat Punch	Action, Fantasy, Historical, Mecha	OVA	5
817	Tactical Roar	Comedy, Military, Romance, Sci-Fi	TV	13
1790	Tactical Roar Special	Action, Comedy, Ecchi, Military, Romance, Sci-Fi	Special	1
173	Tactics	Comedy, Drama, Fantasy, Mystery, Shounen, Super Power	TV	25
1577	Taiho Shichau zo	Action, Comedy, Police, Seinen	OVA	4
1372	Taiho Shichau zo (1996)	Action, Comedy, Police, Seinen	TV	47
1279	Taiyou no Ko Esteban	Adventure, Historical, Sci-Fi	TV	39
1857	Taiyou no Mokushiroku: A Spirit of the Sun	Drama, Sci-Fi	Special	2
1044	Taiyou no Ouji: Horus no Daibouken	Adventure, Drama, Magic	Movie	1
445	Tales of Eternia The Animation	Adventure, Comedy, Fantasy, Romance, Shounen	TV	13
391	Tales of Phantasia The Animation	Adventure, Fantasy, Shounen	OVA	4
1731	Tales of Symphonia The Animation: Sylvarant-hen	Action, Adventure, Fantasy, Magic, Martial Arts, Shounen	OVA	4
407	Tantei Gakuen Q	Comedy, Drama, Mystery, Police, Shounen	TV	45
1208	Tatsu no Ko Tarou	Adventure, Demons, Fantasy, Historical	Movie	1
1148	Teito Monogatari	Historical, Horror, Supernatural	OVA	4
1500	Teizokurei Daydream	Comedy, Drama, Ecchi, Horror, Supernatural	OVA	4
537	Tekken	Action, Adventure, Martial Arts, Sci-Fi	OVA	2
773	Tenamonya Voyagers	Adventure, Comedy, Ecchi, Mecha, Sci-Fi	OVA	4
681	Tenbatsu Angel Rabbie☆	Comedy, Magic, Sci-Fi	OVA	1
696	Tenchi Muyou!	Comedy, Harem, Romance, Sci-Fi, Shounen, Space	TV	26
1133	Tenchi Muyou! GXP	Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space	TV	26
1006	Tenchi Muyou! in Love	Action, Comedy, Romance, School, Sci-Fi, Shounen, Space	Movie	1
1144	Tenchi Muyou! in Love 2: Haruka Naru Omoi	Drama, Romance, Sci-Fi, Shounen	Movie	1
1101	Tenchi Muyou! Manatsu no Eve	Action, Comedy, Sci-Fi, Shounen, Space	Movie	1
539	Tenchi Muyou! Ryououki	Action, Comedy, Sci-Fi, Shounen, Space	OVA	6
540	Tenchi Muyou! Ryououki 2nd Season	Action, Comedy, Harem, Sci-Fi, Shounen, Space	OVA	6
541	Tenchi Muyou! Ryououki 3rd Season	Action, Comedy, Harem, Sci-Fi, Shounen, Space	OVA	6
1147	Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?	Action, Comedy, Harem, Sci-Fi, Shounen, Space	OVA	1
1146	Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!	Comedy, Harem, Romance, Sci-Fi, Shounen	OVA	1
174	Tenjou Tenge	Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power	TV	24
760	Tenjou Tenge: The Past Chapter	Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural	Movie	1
448	Tenjou Tenge: The Ultimate Fight	Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural	OVA	2
182	Tenkuu no Escaflowne	Adventure, Fantasy, Mecha, Romance, Shoujo	TV	26
513	Tenkuu no Shiro Laputa	Adventure, Fantasy, Romance, Sci-Fi	Movie	1
